start_id,end_id,weight
CDC_art6,REsp_1826777,0.3
CDC_art6,AREsp_1987608,0.3
CDC_art6,AREsp_2012933,0.3
CDC_art6,AREsp_2117433,0.3
CDC_art6,AREsp_2110142,0.3
CDC_art6,AREsp_1948020,0.3
CDC_art7,REsp_1838745,0.3
CDC_art7,AREsp_1979648,0.3
CDC_art7,REsp_1918149,0.3
CDC_art7,AREsp_1862175,0.3
CDC_art7,AREsp_1671636,0.3
CDC_art7,AREsp_1711700,0.3
CDC_art7,AREsp_1574884,0.3
CDC_art7,AREsp_1954789,0.3
CDC_art7,REsp_2000701,0.3
CDC_art7,AREsp_2043890,0.3
CDC_art7,AREsp_1826036,0.3
CDC_art7,AREsp_1837993,0.3
CDC_art7,AREsp_1998778,0.3
CDC_art7,AREsp_2034658,0.3
CDC_art7,REsp_1769501,0.3
CDC_art7,AREsp_2007660,0.3
CDC_art7,AREsp_2001721,0.3
CDC_art7,AREsp_2011505,0.3
CDC_art7,AREsp_2042356,0.3
CDC_art7,AREsp_1893566,0.3
CDC_art7,AREsp_1956285,0.3
CDC_art7,AREsp_1969503,0.3
CDC_art7,REsp_1985198,0.3
CDC_art7,AREsp_1939935,0.3
CDC_art7,AREsp_1690627,0.3
CDC_art7,AREsp_1982251,0.3
CDC_art7,REsp_1964337,0.3
CDC_art7,REsp_1811153,0.3
CDC_art7,REsp_1955083,0.3
CDC_art7,REsp_1841563,0.3
CDC_art7,REsp_1694239,0.3
CDC_art7,AREsp_1811187,0.3
CDC_art7,AREsp_1861112,0.3
CDC_art7,AREsp_1795488,0.3
CDC_art7,REsp_1847579,0.3
CDC_art7,AREsp_1827754,0.3
CDC_art7,REsp_1844668,0.3
CDC_art7,REsp_1933116,0.3
CDC_art7,REsp_1863680,0.3
CDC_art7,REsp_1893435,0.3
CDC_art7,REsp_1899304,0.3
CDC_art7,REsp_1942747,0.3
CDC_art7,AREsp_1815098,0.3
CDC_art7,AREsp_1849074,0.3
CDC_art7,AREsp_1324312,0.3
CDC_art7,REsp_1321564,0.3
CDC_art7,AREsp_131164,0.3
CDC_art7,AREsp_1738808,0.3
CDC_art8,REsp_1936743,0.3
CDC_art8,REsp_1995458,0.3
CDC_art8,AREsp_1980116,0.3
CDC_art8,AREsp_1554102,0.3
CDC_art8,REsp_1838184,0.3
CDC_art8,REsp_1856890,0.3
CDC_art8,AREsp_1739154,0.3
CDC_art8,REsp_1899304,0.3
CDC_art8,AREsp_1847282,0.3
CDC_art8,REsp_1661913,0.3
CDC_art8,AREsp_1661759,0.3
CDC_art8,REsp_1848031,0.3
CDC_art8,REsp_1865253,0.3
CDC_art8,REsp_1537571,0.3
CDC_art8,EREsp_1818900,0.3
CDC_art8,EREsp_1876046,0.3
CDC_art8,REsp_1830103,0.3
CDC_art8,REsp_1774372,0.3
CDC_art8,AREsp_1530835,0.3
CDC_art8,AREsp_1581952,0.3
CDC_art8,AREsp_1496781,0.3
CDC_art8,AREsp_1544816,0.3
CDC_art8,AREsp_1155045,0.3
CDC_art8,AREsp_1510924,0.3
CDC_art8,EREsp_1424304,0.3
CDC_art8,REsp_1828026,0.3
CDC_art8,AREsp_1274226,0.3
CDC_art8,REsp_1724722,0.3
CDC_art8,EREsp_1801593,0.3
CDC_art8,AREsp_1239783,0.3
CDC_art8,REsp_1797604,0.3
CDC_art8,REsp_1768009,0.3
CDC_art8,AREsp_1320851,0.3
CDC_art8,REsp_1703077,0.3
CDC_art8,REsp_1744321,0.3
CDC_art8,AREsp_1333708,0.3
CDC_art8,REsp_1734099,0.3
CDC_art8,AREsp_978372,0.3
CDC_art8,AREsp_1161937,0.3
CDC_art8,REsp_1540580,0.3
CDC_art8,AREsp_1295731,0.3
CDC_art8,AREsp_1195586,0.3
CDC_art8,REsp_1715505,0.3
CDC_art8,REsp_1696328,0.3
CDC_art8,REsp_1558010,0.3
CDC_art8,AREsp_806384,0.3
CDC_art8,REsp_1378284,0.3
CDC_art8,REsp_1621868,0.3
CDC_art9,REsp_1332691,0.3
CDC_art9,REsp_1539056,0.3
CDC_art9,REsp_1774372,0.3
CDC_art9,REsp_1758118,0.3
CDC_art9,REsp_1464036,0.3
CDC_art9,REsp_1611915,0.3
CDC_art9,REsp_1540580,0.3
CDC_art9,REsp_1322964,0.3
CDC_art9,EAg_1315565,0.3
CDC_art9,REsp_1517973,0.3
CDC_art9,REsp_1487046,0.3
CDC_art9,EREsp_1185323,0.3
CDC_art9,REsp_1605489,0.3
CDC_art9,REsp_1400715,0.3
CDC_art9,Ag_1325584,0.3
CDC_art9,REsp_1190408,0.3
CDC_art9,REsp_1113804,0.3
CDC_art9,REsp_772723,0.3
CDC_art9,REsp_1102578,0.3
CDC_art9,REsp_1081432,0.3
CDC_art10,REsp_1926603,0.3
CDC_art10,REsp_1838184,0.3
CDC_art10,AREsp_1565589,0.3
CDC_art10,REsp_1660458,0.3
CDC_art10,REsp_1531382,0.3
CDC_art10,REsp_1822411,0.3
CDC_art10,REsp_1831834,0.3
CDC_art10,AREsp_1215013,0.3
CDC_art10,AREsp_696184,0.3
CDC_art10,AREsp_1076408,0.3
CDC_art10,AREsp_835184,0.3
CDC_art10,REsp_1259802,0.3
CDC_art10,REsp_1309648,0.3
CDC_art10,REsp_1519904,0.3
CDC_art10,REsp_1261824,0.3
CDC_art10,REsp_1308686,0.3
CDC_art10,AREsp_213060,0.3
CDC_art10,REsp_1226204,0.3
CDC_art10,AREsp_11107,0.3
CDC_art10,Ag_1246362,0.3
CDC_art10,REsp_1087892,0.3
CDC_art10,REsp_1113804,0.3
CDC_art10,REsp_971845,0.3
CDC_art10,EREsp_866636,0.3
CDC_art11,AREsp_1880493,0.3
CDC_art11,REsp_1838184,0.3
CDC_art11,AREsp_1849838,0.3
CDC_art11,REsp_1113804,0.3
CDC_art12,REsp_1325902,0.3
CDC_art12,REsp_1742053,0.3
CDC_art12,AREsp_1465070,0.3
CDC_art12,AREsp_1969748,0.3
CDC_art12,AREsp_2054188,0.3
CDC_art12,AREsp_1938629,0.3
CDC_art12,REsp_1936743,0.3
CDC_art12,AREsp_2106783,0.3
CDC_art12,AREsp_2097230,0.3
CDC_art12,AREsp_2014852,0.3
CDC_art12,AREsp_2041501,0.3
CDC_art12,REsp_1935263,0.3
CDC_art12,AREsp_180386,0.3
CDC_art12,AREsp_2057346,0.3
CDC_art12,AREsp_1167987,0.3
CDC_art12,REsp_1783119,0.3
CDC_art12,AREsp_1963530,0.3
CDC_art12,AREsp_1882880,0.3
CDC_art12,AREsp_2018191,0.3
CDC_art12,REsp_1985198,0.3
CDC_art12,REsp_1937485,0.3
CDC_art12,AREsp_1832044,0.3
CDC_art12,REsp_1967728,0.3
CDC_art12,REsp_1982739,0.3
CDC_art12,REsp_1968143,0.3
CDC_art12,REsp_1787287,0.3
CDC_art12,REsp_1905601,0.3
CDC_art12,REsp_1879416,0.3
CDC_art12,REsp_1952455,0.3
CDC_art12,AREsp_1459249,0.3
CDC_art12,REsp_1885201,0.3
CDC_art12,AREsp_1871270,0.3
CDC_art12,REsp_1955890,0.3
CDC_art12,AREsp_1726606,0.3
CDC_art12,AREsp_1458958,0.3
CDC_art12,REsp_1665658,0.3
CDC_art12,AREsp_1858281,0.3
CDC_art12,AREsp_1739154,0.3
CDC_art12,AREsp_1667536,0.3
CDC_art12,REsp_1831014,0.3
CDC_art12,REsp_1892719,0.3
CDC_art12,AREsp_1791503,0.3
CDC_art12,AREsp_1806504,0.3
CDC_art12,AREsp_1847282,0.3
CDC_art12,AREsp_1803546,0.3
CDC_art12,AREsp_1779947,0.3
CDC_art12,REsp_1930638,0.3
