start_id,end_id,weight
CDC_art26,AREsp_189108,0.6398
CDC_art26,REsp_1616478,0.6398
CDC_art26,AREsp_2154169,0.6055
CDC_art26,REsp_1103351,0.6055
CDC_art26,REsp_1164787,0.6398
CDC_art26,REsp_1756532,0.6055
CDC_art26,AREsp_29312,0.6055
CDC_art26,REsp_1778889,0.6055
CDC_art26,REsp_1640308,0.5667
CDC_art26,AREsp_360589,0.5667
CDC_art26,AREsp_1476190,0.5667
CDC_art26,REsp_1009234,0.5667
CDC_art26,REsp_1713192,0.5667
CDC_art26,AREsp_1069852,0.5667
CDC_art26,AREsp_1541461,0.5667
CDC_art26,REsp_1109081,0.5218
CDC_art27,AREsp_84140,1.0
CDC_art27,REsp_1292872,0.9211
CDC_art27,REsp_1636170,0.9456
CDC_art27,AREsp_130278,0.9152
CDC_art27,REsp_1731149,0.8966
CDC_art27,AREsp_79123,0.8239
CDC_art27,REsp_942570,0.8146
CDC_art27,REsp_1516922,0.7999
CDC_art27,AREsp_1425291,0.7785
CDC_art27,AREsp_224147,0.7727
CDC_art27,REsp_1523578,0.7483
CDC_art27,REsp_1692919,0.7206
CDC_art27,AREsp_792876,0.6972
CDC_art27,REsp_1737107,0.6801
CDC_art27,REsp_1776811,0.6801
CDC_art27,AREsp_581992,0.6615
CDC_art27,REsp_1296368,0.6615
CDC_art27,AREsp_1227678,0.6515
CDC_art27,AREsp_276583,0.6615
CDC_art27,REsp_1626522,0.6615
CDC_art27,REsp_1659711,0.6411
CDC_art27,EREsp_1516148,0.6411
CDC_art27,REsp_1726265,0.6301
CDC_art27,REsp_1756528,0.6301
CDC_art27,AREsp_229619,0.6301
CDC_art27,REsp_1129170,0.6185
CDC_art27,REsp_1821990,0.6185
CDC_art27,AREsp_297464,0.6063
CDC_art27,REsp_1717866,0.6185
CDC_art27,EREsp_1527614,0.5795
CDC_art28,AREsp_1909738,1.0
CDC_art28,REsp_988087,0.9163
CDC_art28,AREsp_609063,0.8115
CDC_art28,RMS_60907,0.8115
CDC_art28,RMS_55109,0.8115
CDC_art28,Ag_1147844,0.7472
CDC_art28,REsp_1658568,0.6712
CDC_art28,AREsp_1661864,0.6712
CDC_art28,AREsp_1294475,0.5781
CDC_art28,RMS_54105,0.5781
CDC_art28,AREsp_2024701,0.5781
CDC_art28,REsp_1860333,0.4582
CDC_art28,REsp_1088303,0.4582
CDC_art28,AREsp_1204217,0.4582
CDC_art28,AREsp_1274511,0.4582
CDC_art28,APn_845,0.4582
CDC_art28,Ag_1343745,0.4582
CDC_art28,AREsp_1128913,0.2891
CDC_art28,AREsp_1463635,0.2891
CDC_art28,AREsp_1742952,0.2891
CDC_art28,EREsp_1787947,0.2891
CDC_art28,AREsp_1487789,0.2891
CDC_art28,AREsp_1514175,0.2891
CDC_art28,EAREsp_1522870,0.2891
CDC_art28,AREsp_1990570,0.2891
CDC_art28,EAREsp_1716957,0.2891
CDC_art28,AREsp_1072971,0.2891
CDC_art28,AREsp_1439271,0.2891
CDC_art28,AREsp_1547208,0.2891
CDC_art28,EREsp_1835585,0.2891
CDC_art29,REsp_1497585,1.0
CDC_art30,REsp_1764022,1.0
CDC_art30,AREsp_1085972,0.4307
CDC_art30,REsp_1545315,0.4307
CDC_art30,AREsp_867282,0.4307
CDC_art30,REsp_1865822,0.4307
CDC_art30,REsp_1352851,0.4307
CDC_art30,REsp_1738996,0.4307
