start_id,end_id,weight
CDC_art17,STJThesis_EDICAO_N__74__DIREITO_DO_CONSUMIDOR_III_t2,0.9
CDC_art17,STJThesis_EDICAO_N__62__CHEQUE_t10,0.9
CDC_art17,STJThesis_EDICAO_N__39__DIREITO_DO_CONSUMIDOR_I_t4,0.9
CDC_art18,STJThesis_EDICAO_N__83__BANCARIO_-_II_t6,0.9
CDC_art18,STJThesis_EDICAO_N__42__DIREITO_DO_CONSUMIDOR_II_t5,0.9
CDC_art18,STJThesis_EDICAO_N__42__DIREITO_DO_CONSUMIDOR_II_t6,0.9
CDC_art18,STJThesis_EDICAO_N__42__DIREITO_DO_CONSUMIDOR_II_t12,0.9
CDC_art18,STJThesis_EDICAO_N__74__DIREITO_DO_CONSUMIDOR_III_t18,0.9
CDC_art18,STJThesis_EDICAO_N__99__DOS_CRIMES_CONTRA_A_ORDEM_TRIBUTARIA_ECONOMICA_E_CONTRA_AS_RELACOES_DE_CONSUMO_-_II_t9,0.9
CDC_art18,STJThesis_EDICAO_N__189__EMBARGOS_DE_DECLARACAO_I_t7,0.9
CDC_art19,STJThesis_EDICAO_N__42__DIREITO_DO_CONSUMIDOR_II_t12,0.9
CDC_art20,STJThesis_EDICAO_N__42__DIREITO_DO_CONSUMIDOR_II_t3,0.9
CDC_art20,STJThesis_EDICAO_N__164__DIREITO_DO_CONSUMIDOR_-_VIII_t2,0.9
CDC_art21,STJThesis_EDICAO_N__22__PROCESSO_COLETIVO_II_-_LEGITIMIDADE_t3,0.9
CDC_art22,STJThesis_EDICAO_N__13__CORTE_NO_FORNECIMENTO_DE_SERVICOS_PUBLICOS_ESSENCIAIS_t5,0.9
CDC_art22,STJThesis_EDICAO_N__13__CORTE_NO_FORNECIMENTO_DE_SERVICOS_PUBLICOS_ESSENCIAIS_t6,0.9
CDC_art25,STJThesis_EDICAO_N__39__DIREITO_DO_CONSUMIDOR_I_t4,0.9
CDC_art25,STJThesis_EDICAO_N__160__DIREITO_DO_CONSUMIDOR_-_IV_t3,0.9
CDC_art26,STJThesis_EDICAO_N__4__PLANOS_DE_SAUDE_-_II_t9,0.9
CDC_art26,STJThesis_EDICAO_N__83__BANCARIO_-_II_t5,0.9
CDC_art26,STJThesis_EDICAO_N__42__DIREITO_DO_CONSUMIDOR_II_t6,0.9
CDC_art26,STJThesis_EDICAO_N__42__DIREITO_DO_CONSUMIDOR_II_t12,0.9
CDC_art26,STJThesis_EDICAO_N__42__DIREITO_DO_CONSUMIDOR_II_t17,0.9
CDC_art27,STJThesis_EDICAO_N__4__PLANOS_DE_SAUDE_-_II_t9,0.9
CDC_art27,STJThesis_EDICAO_N__59__CADASTRO_DE_INADIMPLENTES_t17,0.9
CDC_art27,STJThesis_EDICAO_N__59__CADASTRO_DE_INADIMPLENTES_t18,0.9
CDC_art27,STJThesis_EDICAO_N__83__BANCARIO_-_II_t5,0.9
CDC_art27,STJThesis_EDICAO_N__98__DO_SEGURO_DE_PESSOA_-_II_t4,0.9
CDC_art27,STJThesis_EDICAO_N__98__DO_SEGURO_DE_PESSOA_-_II_t5,0.9
CDC_art27,STJThesis_EDICAO_N__39__DIREITO_DO_CONSUMIDOR_I_t10,0.9
CDC_art27,STJThesis_EDICAO_N__42__DIREITO_DO_CONSUMIDOR_II_t6,0.9
CDC_art27,STJThesis_EDICAO_N__42__DIREITO_DO_CONSUMIDOR_II_t17,0.9
CDC_art27,STJThesis_EDICAO_N__74__DIREITO_DO_CONSUMIDOR_III_t8,0.9
CDC_art27,STJThesis_EDICAO_N__116__DO_SEGURO_DE_DANO_t4,0.9
CDC_art27,STJThesis_EDICAO_N__161__DIREITO_DO_CONSUMIDOR_-_V_t2,0.9
CDC_art27,STJThesis_EDICAO_N__161__DIREITO_DO_CONSUMIDOR_-_V_t3,0.9
CDC_art28,STJThesis_EDICAO_N__74__DIREITO_DO_CONSUMIDOR_III_t10,0.9
CDC_art28,STJThesis_EDICAO_N__163__DIREITO_DO_CONSUMIDOR_-_VII_t1,0.9
CDC_art29,STJThesis_EDICAO_N__39__DIREITO_DO_CONSUMIDOR_I_t1,0.9
CDC_art29,STJThesis_EDICAO_N__39__DIREITO_DO_CONSUMIDOR_I_t10,0.9
CDC_art30,STJThesis_EDICAO_N__95__DO_SEGURO_DE_PESSOA_-_I_t11,0.9
CDC_art30,STJThesis_EDICAO_N__74__DIREITO_DO_CONSUMIDOR_III_t18,0.9
CDC_art30,STJThesis_EDICAO_N__110__DOS_CONTRATOS_DE_PROMESSA_DE_COMPRA_E_VENDA_E_DE_COMPRA_E_VENDA_DE_BENS_IMOVEIS_-_II_t8,0.9
CDC_art30,STJThesis_EDICAO_N__110__DOS_CONTRATOS_DE_PROMESSA_DE_COMPRA_E_VENDA_E_DE_COMPRA_E_VENDA_DE_BENS_IMOVEIS_-_II_t9,0.9
CDC_art30,STJThesis_EDICAO_N__165__DIREITO_DO_CONSUMIDOR_-_IX_t12,0.9
